timestamp,event,client,seq_num,details
1780652086.0002396,WRITE,127.0.0.1:55060,4073,1024 bytes
1780652086.0004535,ACK_SENT,127.0.0.1:55060,4073,ACK
1780652086.0007484,RECV,127.0.0.1:55060,4074,DATA
1780652086.0011842,WRITE,127.0.0.1:55060,4074,1024 bytes
1780652086.0015297,ACK_SENT,127.0.0.1:55060,4074,ACK
1780652086.0020816,RECV,127.0.0.1:55060,4075,DATA
1780652086.0028386,WRITE,127.0.0.1:55060,4075,1024 bytes
1780652086.0033545,ACK_SENT,127.0.0.1:55060,4075,ACK
1780652086.0039418,RECV,127.0.0.1:55060,4076,DATA
1780652086.0048027,WRITE,127.0.0.1:55060,4076,1024 bytes
1780652086.0051677,ACK_SENT,127.0.0.1:55060,4076,ACK
1780652086.0058093,RECV,127.0.0.1:55060,4077,DATA
1780652086.006315,WRITE,127.0.0.1:55060,4077,1024 bytes
1780652086.0064895,ACK_SENT,127.0.0.1:55060,4077,ACK
1780652086.006746,RECV,127.0.0.1:55060,4078,DATA
1780652086.0071058,WRITE,127.0.0.1:55060,4078,1024 bytes
1780652086.0072381,ACK_SENT,127.0.0.1:55060,4078,ACK
1780652086.0075433,RECV,127.0.0.1:55060,4079,DATA
1780652086.007963,WRITE,127.0.0.1:55060,4079,1024 bytes
1780652086.0080988,ACK_SENT,127.0.0.1:55060,4079,ACK
1780652086.0085504,RECV,127.0.0.1:55060,4080,DATA
1780652086.0090191,WRITE,127.0.0.1:55060,4080,1024 bytes
1780652086.0092087,ACK_SENT,127.0.0.1:55060,4080,ACK
1780652086.0098042,RECV,127.0.0.1:55060,4081,DATA
1780652086.0102596,WRITE,127.0.0.1:55060,4081,1024 bytes
1780652086.0105126,ACK_SENT,127.0.0.1:55060,4081,ACK
1780652086.0108979,RECV,127.0.0.1:55060,4082,DATA
1780652086.0114794,WRITE,127.0.0.1:55060,4082,1024 bytes
1780652086.0116782,ACK_SENT,127.0.0.1:55060,4082,ACK
1780652086.0121074,RECV,127.0.0.1:55060,4083,DATA
1780652086.0125475,WRITE,127.0.0.1:55060,4083,1024 bytes
1780652086.0126882,ACK_SENT,127.0.0.1:55060,4083,ACK
1780652086.012906,RECV,127.0.0.1:55060,4084,DATA
1780652086.0132954,WRITE,127.0.0.1:55060,4084,1024 bytes
1780652086.0134394,ACK_SENT,127.0.0.1:55060,4084,ACK
1780652086.0136664,RECV,127.0.0.1:55060,4085,DATA
1780652086.0141532,WRITE,127.0.0.1:55060,4085,1024 bytes
1780652086.0142765,ACK_SENT,127.0.0.1:55060,4085,ACK
1780652086.0146215,RECV,127.0.0.1:55060,4086,DATA
1780652086.0151372,WRITE,127.0.0.1:55060,4086,1024 bytes
1780652086.0153852,ACK_SENT,127.0.0.1:55060,4086,ACK
1780652086.0159783,RECV,127.0.0.1:55060,4087,DATA
1780652086.0163777,WRITE,127.0.0.1:55060,4087,1024 bytes
1780652086.0165415,ACK_SENT,127.0.0.1:55060,4087,ACK
1780652086.0168521,RECV,127.0.0.1:55060,4088,DATA
1780652086.0173614,WRITE,127.0.0.1:55060,4088,1024 bytes
1780652086.0178268,ACK_SENT,127.0.0.1:55060,4088,ACK
1780652086.0181518,RECV,127.0.0.1:55060,4089,DATA
1780652086.0187757,WRITE,127.0.0.1:55060,4089,1024 bytes
1780652086.0193782,ACK_SENT,127.0.0.1:55060,4089,ACK
1780652086.0197468,RECV,127.0.0.1:55060,4090,DATA
1780652086.020339,WRITE,127.0.0.1:55060,4090,1024 bytes
1780652086.0210485,ACK_SENT,127.0.0.1:55060,4090,ACK
1780652086.0215771,RECV,127.0.0.1:55060,4091,DATA
1780652086.0220518,WRITE,127.0.0.1:55060,4091,1024 bytes
1780652086.0222473,ACK_SENT,127.0.0.1:55060,4091,ACK
1780652086.0226948,RECV,127.0.0.1:55060,4092,DATA
1780652086.023185,WRITE,127.0.0.1:55060,4092,1024 bytes
1780652086.0233788,ACK_SENT,127.0.0.1:55060,4092,ACK
1780652086.0236857,RECV,127.0.0.1:55060,4093,DATA
1780652086.0241013,WRITE,127.0.0.1:55060,4093,1024 bytes
1780652086.0242274,ACK_SENT,127.0.0.1:55060,4093,ACK
1780652086.0245142,RECV,127.0.0.1:55060,4094,DATA
1780652086.024837,WRITE,127.0.0.1:55060,4094,1024 bytes
1780652086.0250127,ACK_SENT,127.0.0.1:55060,4094,ACK
1780652086.0254443,RECV,127.0.0.1:55060,4095,DATA
1780652086.0258932,WRITE,127.0.0.1:55060,4095,1024 bytes
1780652086.0260286,ACK_SENT,127.0.0.1:55060,4095,ACK
1780652086.0264294,RECV,127.0.0.1:55060,4096,DATA
1780652086.0267906,WRITE,127.0.0.1:55060,4096,1024 bytes
1780652086.0269618,ACK_SENT,127.0.0.1:55060,4096,ACK
1780652086.0276766,RECV,127.0.0.1:55060,4097,DATA
1780652086.0283763,WRITE,127.0.0.1:55060,4097,1024 bytes
1780652086.0286565,ACK_SENT,127.0.0.1:55060,4097,ACK
1780652086.029009,RECV,127.0.0.1:55060,4098,DATA
1780652086.0294132,WRITE,127.0.0.1:55060,4098,1024 bytes
1780652086.0295541,ACK_SENT,127.0.0.1:55060,4098,ACK
1780652086.0298824,RECV,127.0.0.1:55060,4099,DATA
1780652086.0302014,WRITE,127.0.0.1:55060,4099,1024 bytes
1780652086.0303483,ACK_SENT,127.0.0.1:55060,4099,ACK
1780652086.0306656,RECV,127.0.0.1:55060,4100,DATA
1780652086.0309496,WRITE,127.0.0.1:55060,4100,1024 bytes
1780652086.0310767,ACK_SENT,127.0.0.1:55060,4100,ACK
1780652086.031362,RECV,127.0.0.1:55060,4101,DATA
1780652086.0316746,WRITE,127.0.0.1:55060,4101,1024 bytes
1780652086.0317895,ACK_SENT,127.0.0.1:55060,4101,ACK
1780652086.0321732,RECV,127.0.0.1:55060,4102,DATA
1780652086.0326219,WRITE,127.0.0.1:55060,4102,1024 bytes
1780652086.0328293,ACK_SENT,127.0.0.1:55060,4102,ACK
1780652086.0331652,RECV,127.0.0.1:55060,4103,DATA
1780652086.0335667,WRITE,127.0.0.1:55060,4103,1024 bytes
1780652086.0337088,ACK_SENT,127.0.0.1:55060,4103,ACK
1780652086.033941,RECV,127.0.0.1:55060,4104,DATA
1780652086.0345576,WRITE,127.0.0.1:55060,4104,1024 bytes
1780652086.0348818,ACK_SENT,127.0.0.1:55060,4104,ACK
1780652086.0354207,RECV,127.0.0.1:55060,4105,DATA
1780652086.036263,WRITE,127.0.0.1:55060,4105,1024 bytes
1780652086.036556,ACK_SENT,127.0.0.1:55060,4105,ACK
1780652086.0372384,RECV,127.0.0.1:55060,4106,DATA
1780652086.0380208,WRITE,127.0.0.1:55060,4106,1024 bytes
1780652086.0387065,ACK_SENT,127.0.0.1:55060,4106,ACK
1780652086.0393512,RECV,127.0.0.1:55060,4107,DATA
1780652086.0398366,WRITE,127.0.0.1:55060,4107,1024 bytes
1780652086.0400352,ACK_SENT,127.0.0.1:55060,4107,ACK
1780652086.040266,RECV,127.0.0.1:55060,4108,DATA
1780652086.040807,WRITE,127.0.0.1:55060,4108,1024 bytes
1780652086.040989,ACK_SENT,127.0.0.1:55060,4108,ACK
1780652086.041418,RECV,127.0.0.1:55060,4109,DATA
1780652086.0418746,WRITE,127.0.0.1:55060,4109,1024 bytes
1780652086.0422363,ACK_SENT,127.0.0.1:55060,4109,ACK
1780652086.04269,RECV,127.0.0.1:55060,4110,DATA
1780652086.043147,WRITE,127.0.0.1:55060,4110,1024 bytes
1780652086.0434206,ACK_SENT,127.0.0.1:55060,4110,ACK
1780652086.0437906,RECV,127.0.0.1:55060,4111,DATA
1780652086.0440843,WRITE,127.0.0.1:55060,4111,1024 bytes
1780652086.0443468,ACK_SENT,127.0.0.1:55060,4111,ACK
1780652086.0447383,RECV,127.0.0.1:55060,4112,DATA
1780652086.0450532,WRITE,127.0.0.1:55060,4112,1024 bytes
1780652086.045178,ACK_SENT,127.0.0.1:55060,4112,ACK
1780652086.045425,RECV,127.0.0.1:55060,4113,DATA
1780652086.0459998,WRITE,127.0.0.1:55060,4113,1024 bytes
1780652086.0462244,ACK_SENT,127.0.0.1:55060,4113,ACK
1780652086.0465455,RECV,127.0.0.1:55060,4114,DATA
1780652086.047057,WRITE,127.0.0.1:55060,4114,1024 bytes
1780652086.0473979,ACK_SENT,127.0.0.1:55060,4114,ACK
1780652086.0478594,RECV,127.0.0.1:55060,4115,DATA
1780652086.0484207,WRITE,127.0.0.1:55060,4115,1024 bytes
1780652086.0486186,ACK_SENT,127.0.0.1:55060,4115,ACK
1780652086.0492804,RECV,127.0.0.1:55060,4116,DATA
1780652086.049691,WRITE,127.0.0.1:55060,4116,1024 bytes
1780652086.04992,ACK_SENT,127.0.0.1:55060,4116,ACK
1780652086.050493,RECV,127.0.0.1:55060,4117,DATA
1780652086.0508368,WRITE,127.0.0.1:55060,4117,1024 bytes
1780652086.0512204,ACK_SENT,127.0.0.1:55060,4117,ACK
1780652086.0515573,RECV,127.0.0.1:55060,4118,DATA
1780652086.0521615,WRITE,127.0.0.1:55060,4118,1024 bytes
1780652086.052736,ACK_SENT,127.0.0.1:55060,4118,ACK
1780652086.0531406,RECV,127.0.0.1:55060,4119,DATA
1780652086.0540245,WRITE,127.0.0.1:55060,4119,1024 bytes
1780652086.0543878,ACK_SENT,127.0.0.1:55060,4119,ACK
1780652086.0549278,RECV,127.0.0.1:55060,4120,DATA
1780652086.055355,WRITE,127.0.0.1:55060,4120,1024 bytes
1780652086.0555565,ACK_SENT,127.0.0.1:55060,4120,ACK
1780652086.0560687,RECV,127.0.0.1:55060,4121,DATA
1780652086.056549,WRITE,127.0.0.1:55060,4121,1024 bytes
1780652086.056704,ACK_SENT,127.0.0.1:55060,4121,ACK
1780652086.057232,RECV,127.0.0.1:55060,4122,DATA
1780652086.0575821,WRITE,127.0.0.1:55060,4122,1024 bytes
1780652086.0578847,ACK_SENT,127.0.0.1:55060,4122,ACK
1780652086.0582795,RECV,127.0.0.1:55060,4123,DATA
1780652086.0587611,WRITE,127.0.0.1:55060,4123,1024 bytes
1780652086.058927,ACK_SENT,127.0.0.1:55060,4123,ACK
1780652086.0592594,RECV,127.0.0.1:55060,4124,DATA
1780652086.0596352,WRITE,127.0.0.1:55060,4124,1024 bytes
1780652086.0598574,ACK_SENT,127.0.0.1:55060,4124,ACK
1780652086.0601194,RECV,127.0.0.1:55060,4125,DATA
1780652086.060542,WRITE,127.0.0.1:55060,4125,1024 bytes
1780652086.0607548,ACK_SENT,127.0.0.1:55060,4125,ACK
1780652086.061252,RECV,127.0.0.1:55060,4126,DATA
1780652086.0615935,WRITE,127.0.0.1:55060,4126,1024 bytes
1780652086.0617514,ACK_SENT,127.0.0.1:55060,4126,ACK
1780652086.062134,RECV,127.0.0.1:55060,4127,DATA
1780652086.0625033,WRITE,127.0.0.1:55060,4127,1024 bytes
1780652086.062689,ACK_SENT,127.0.0.1:55060,4127,ACK
1780652086.0629852,RECV,127.0.0.1:55060,4128,DATA
1780652086.0634341,WRITE,127.0.0.1:55060,4128,1024 bytes
1780652086.0636358,ACK_SENT,127.0.0.1:55060,4128,ACK
1780652086.0641804,RECV,127.0.0.1:55060,4129,DATA
1780652086.0646086,WRITE,127.0.0.1:55060,4129,1024 bytes
1780652086.0649245,ACK_SENT,127.0.0.1:55060,4129,ACK
1780652086.0652702,RECV,127.0.0.1:55060,4130,DATA
1780652086.0657074,WRITE,127.0.0.1:55060,4130,1024 bytes
1780652086.0659473,ACK_SENT,127.0.0.1:55060,4130,ACK
1780652086.0664222,RECV,127.0.0.1:55060,4131,DATA
1780652086.066844,WRITE,127.0.0.1:55060,4131,1024 bytes
1780652086.066999,ACK_SENT,127.0.0.1:55060,4131,ACK
1780652086.0675323,RECV,127.0.0.1:55060,4132,DATA
1780652086.068045,WRITE,127.0.0.1:55060,4132,1024 bytes
1780652086.068279,ACK_SENT,127.0.0.1:55060,4132,ACK
1780652086.069066,RECV,127.0.0.1:55060,4133,DATA
1780652086.0697238,WRITE,127.0.0.1:55060,4133,1024 bytes
1780652086.0703669,ACK_SENT,127.0.0.1:55060,4133,ACK
1780652086.071023,RECV,127.0.0.1:55060,4134,DATA
1780652086.0716245,WRITE,127.0.0.1:55060,4134,1024 bytes
1780652086.0719702,ACK_SENT,127.0.0.1:55060,4134,ACK
1780652086.0724108,RECV,127.0.0.1:55060,4135,DATA
1780652086.0728064,WRITE,127.0.0.1:55060,4135,1024 bytes
1780652086.0729907,ACK_SENT,127.0.0.1:55060,4135,ACK
1780652086.0735726,RECV,127.0.0.1:55060,4136,DATA
1780652086.0739157,WRITE,127.0.0.1:55060,4136,1024 bytes
1780652086.0740724,ACK_SENT,127.0.0.1:55060,4136,ACK
1780652086.0745316,RECV,127.0.0.1:55060,4137,DATA
1780652086.074892,WRITE,127.0.0.1:55060,4137,1024 bytes
1780652086.0751202,ACK_SENT,127.0.0.1:55060,4137,ACK
1780652086.0755272,RECV,127.0.0.1:55060,4138,DATA
1780652086.0759141,WRITE,127.0.0.1:55060,4138,1024 bytes
1780652086.0760727,ACK_SENT,127.0.0.1:55060,4138,ACK
1780652086.0763562,RECV,127.0.0.1:55060,4139,DATA
1780652086.0769756,WRITE,127.0.0.1:55060,4139,1024 bytes
1780652086.0772517,ACK_SENT,127.0.0.1:55060,4139,ACK
1780652086.077716,RECV,127.0.0.1:55060,4140,DATA
1780652086.0781069,WRITE,127.0.0.1:55060,4140,1024 bytes
1780652086.0783477,ACK_SENT,127.0.0.1:55060,4140,ACK
1780652086.0788927,RECV,127.0.0.1:55060,4141,DATA
1780652086.0792189,WRITE,127.0.0.1:55060,4141,1024 bytes
1780652086.0793395,ACK_SENT,127.0.0.1:55060,4141,ACK
1780652086.0799048,RECV,127.0.0.1:55060,4142,DATA
1780652086.0802302,WRITE,127.0.0.1:55060,4142,1024 bytes
1780652086.080376,ACK_SENT,127.0.0.1:55060,4142,ACK
1780652086.0807695,RECV,127.0.0.1:55060,4143,DATA
1780652086.0812945,WRITE,127.0.0.1:55060,4143,1024 bytes
1780652086.081511,ACK_SENT,127.0.0.1:55060,4143,ACK
1780652086.0817835,RECV,127.0.0.1:55060,4144,DATA
1780652086.0821588,WRITE,127.0.0.1:55060,4144,1024 bytes
1780652086.082277,ACK_SENT,127.0.0.1:55060,4144,ACK
1780652086.082545,RECV,127.0.0.1:55060,4145,DATA
1780652086.0829105,WRITE,127.0.0.1:55060,4145,1024 bytes
1780652086.083204,ACK_SENT,127.0.0.1:55060,4145,ACK
1780652086.0835981,RECV,127.0.0.1:55060,4146,DATA
1780652086.084173,WRITE,127.0.0.1:55060,4146,1024 bytes
1780652086.0847483,ACK_SENT,127.0.0.1:55060,4146,ACK
1780652086.0857384,RECV,127.0.0.1:55060,4147,DATA
1780652086.0866039,WRITE,127.0.0.1:55060,4147,1024 bytes
1780652086.08696,ACK_SENT,127.0.0.1:55060,4147,ACK
1780652086.0875716,RECV,127.0.0.1:55060,4148,DATA
1780652086.088348,WRITE,127.0.0.1:55060,4148,1024 bytes
1780652086.0888646,ACK_SENT,127.0.0.1:55060,4148,ACK
1780652086.0894148,RECV,127.0.0.1:55060,4149,DATA
1780652086.0899863,WRITE,127.0.0.1:55060,4149,1024 bytes
1780652086.0902975,ACK_SENT,127.0.0.1:55060,4149,ACK
1780652086.0907044,RECV,127.0.0.1:55060,4150,DATA
1780652086.0913093,WRITE,127.0.0.1:55060,4150,1024 bytes
1780652086.0916421,ACK_SENT,127.0.0.1:55060,4150,ACK
1780652086.0920734,RECV,127.0.0.1:55060,4151,DATA
1780652086.0925024,WRITE,127.0.0.1:55060,4151,1024 bytes
1780652086.092838,ACK_SENT,127.0.0.1:55060,4151,ACK
1780652086.093599,RECV,127.0.0.1:55060,4152,DATA
1780652086.0939105,WRITE,127.0.0.1:55060,4152,1024 bytes
1780652086.0941277,ACK_SENT,127.0.0.1:55060,4152,ACK
1780652086.0943506,RECV,127.0.0.1:55060,4153,DATA
1780652086.0948162,WRITE,127.0.0.1:55060,4153,1024 bytes
1780652086.0950098,ACK_SENT,127.0.0.1:55060,4153,ACK
1780652086.0952919,RECV,127.0.0.1:55060,4154,DATA
1780652086.09581,WRITE,127.0.0.1:55060,4154,1024 bytes
1780652086.0962293,ACK_SENT,127.0.0.1:55060,4154,ACK
1780652086.0965073,RECV,127.0.0.1:55060,4155,DATA
1780652086.0968227,WRITE,127.0.0.1:55060,4155,1024 bytes
1780652086.096954,ACK_SENT,127.0.0.1:55060,4155,ACK
1780652086.0984511,RECV,127.0.0.1:55060,4156,DATA
1780652086.0989256,WRITE,127.0.0.1:55060,4156,1024 bytes
1780652086.0992107,ACK_SENT,127.0.0.1:55060,4156,ACK
1780652086.0997481,RECV,127.0.0.1:55060,4157,DATA
1780652086.1001613,WRITE,127.0.0.1:55060,4157,1024 bytes
1780652086.1003244,ACK_SENT,127.0.0.1:55060,4157,ACK
1780652086.1006405,RECV,127.0.0.1:55060,4158,DATA
1780652086.1011302,WRITE,127.0.0.1:55060,4158,1024 bytes
1780652086.1015155,ACK_SENT,127.0.0.1:55060,4158,ACK
1780652086.101771,RECV,127.0.0.1:55060,4159,DATA
1780652086.1027083,WRITE,127.0.0.1:55060,4159,1024 bytes
1780652086.103117,ACK_SENT,127.0.0.1:55060,4159,ACK
1780652086.103977,RECV,127.0.0.1:55060,4160,DATA
1780652086.104867,WRITE,127.0.0.1:55060,4160,1024 bytes
1780652086.105254,ACK_SENT,127.0.0.1:55060,4160,ACK
1780652086.1059458,RECV,127.0.0.1:55060,4161,DATA
1780652086.1063528,WRITE,127.0.0.1:55060,4161,1024 bytes
1780652086.1065328,ACK_SENT,127.0.0.1:55060,4161,ACK
1780652086.1072116,RECV,127.0.0.1:55060,4162,DATA
1780652086.1076195,WRITE,127.0.0.1:55060,4162,1024 bytes
1780652086.1078477,ACK_SENT,127.0.0.1:55060,4162,ACK
1780652086.1081228,RECV,127.0.0.1:55060,4163,DATA
1780652086.1086142,WRITE,127.0.0.1:55060,4163,1024 bytes
1780652086.1088176,ACK_SENT,127.0.0.1:55060,4163,ACK
1780652086.1091442,RECV,127.0.0.1:55060,4164,DATA
1780652086.109548,WRITE,127.0.0.1:55060,4164,1024 bytes
1780652086.1097288,ACK_SENT,127.0.0.1:55060,4164,ACK
1780652086.1099894,RECV,127.0.0.1:55060,4165,DATA
1780652086.110459,WRITE,127.0.0.1:55060,4165,1024 bytes
1780652086.1106439,ACK_SENT,127.0.0.1:55060,4165,ACK
1780652086.111246,RECV,127.0.0.1:55060,4166,DATA
1780652086.111649,WRITE,127.0.0.1:55060,4166,1024 bytes
1780652086.1117635,ACK_SENT,127.0.0.1:55060,4166,ACK
1780652086.11222,RECV,127.0.0.1:55060,4167,DATA
1780652086.112504,WRITE,127.0.0.1:55060,4167,1024 bytes
1780652086.1126623,ACK_SENT,127.0.0.1:55060,4167,ACK
1780652086.113017,RECV,127.0.0.1:55060,4168,DATA
1780652086.113445,WRITE,127.0.0.1:55060,4168,1024 bytes
1780652086.1137583,ACK_SENT,127.0.0.1:55060,4168,ACK
1780652086.1141145,RECV,127.0.0.1:55060,4169,DATA
1780652086.1146204,WRITE,127.0.0.1:55060,4169,1024 bytes
1780652086.114906,ACK_SENT,127.0.0.1:55060,4169,ACK
1780652086.1152205,RECV,127.0.0.1:55060,4170,DATA
1780652086.1156235,WRITE,127.0.0.1:55060,4170,1024 bytes
1780652086.1158009,ACK_SENT,127.0.0.1:55060,4170,ACK
1780652086.1161633,RECV,127.0.0.1:55060,4171,DATA
1780652086.1165051,WRITE,127.0.0.1:55060,4171,1024 bytes
1780652086.1166995,ACK_SENT,127.0.0.1:55060,4171,ACK
1780652086.1172485,RECV,127.0.0.1:55060,4172,DATA
1780652086.1175985,WRITE,127.0.0.1:55060,4172,1024 bytes
1780652086.117728,ACK_SENT,127.0.0.1:55060,4172,ACK
1780652086.1181645,RECV,127.0.0.1:55060,4173,DATA
1780652086.1187286,WRITE,127.0.0.1:55060,4173,1024 bytes
1780652086.1192408,ACK_SENT,127.0.0.1:55060,4173,ACK
1780652086.1198258,RECV,127.0.0.1:55060,4174,DATA
1780652086.120605,WRITE,127.0.0.1:55060,4174,1024 bytes
1780652086.1217132,ACK_SENT,127.0.0.1:55060,4174,ACK
1780652086.1221683,RECV,127.0.0.1:55060,4175,DATA
1780652086.122665,WRITE,127.0.0.1:55060,4175,1024 bytes
1780652086.12287,ACK_SENT,127.0.0.1:55060,4175,ACK
1780652086.1232588,RECV,127.0.0.1:55060,4176,DATA
1780652086.123609,WRITE,127.0.0.1:55060,4176,1024 bytes
1780652086.1237712,ACK_SENT,127.0.0.1:55060,4176,ACK
1780652086.1241648,RECV,127.0.0.1:55060,4177,DATA
1780652086.1245527,WRITE,127.0.0.1:55060,4177,1024 bytes
1780652086.1247,ACK_SENT,127.0.0.1:55060,4177,ACK
1780652086.1250253,RECV,127.0.0.1:55060,4178,DATA
1780652086.125393,WRITE,127.0.0.1:55060,4178,1024 bytes
1780652086.1255386,ACK_SENT,127.0.0.1:55060,4178,ACK
1780652086.125795,RECV,127.0.0.1:55060,4179,DATA
1780652086.1261704,WRITE,127.0.0.1:55060,4179,1024 bytes
1780652086.1263862,ACK_SENT,127.0.0.1:55060,4179,ACK
1780652086.1267378,RECV,127.0.0.1:55060,4180,DATA
1780652086.1271737,WRITE,127.0.0.1:55060,4180,1024 bytes
1780652086.1273727,ACK_SENT,127.0.0.1:55060,4180,ACK
1780652086.1278477,RECV,127.0.0.1:55060,4181,DATA
1780652086.128289,WRITE,127.0.0.1:55060,4181,1024 bytes
1780652086.1284852,ACK_SENT,127.0.0.1:55060,4181,ACK
1780652086.1288936,RECV,127.0.0.1:55060,4182,DATA
1780652086.1292279,WRITE,127.0.0.1:55060,4182,1024 bytes
1780652086.1293902,ACK_SENT,127.0.0.1:55060,4182,ACK
1780652086.1297357,RECV,127.0.0.1:55060,4183,DATA
1780652086.1301186,WRITE,127.0.0.1:55060,4183,1024 bytes
1780652086.1302872,ACK_SENT,127.0.0.1:55060,4183,ACK
1780652086.1305592,RECV,127.0.0.1:55060,4184,DATA
1780652086.130876,WRITE,127.0.0.1:55060,4184,1024 bytes
1780652086.1310196,ACK_SENT,127.0.0.1:55060,4184,ACK
1780652086.1314104,RECV,127.0.0.1:55060,4185,DATA
1780652086.131819,WRITE,127.0.0.1:55060,4185,1024 bytes
1780652086.1320064,ACK_SENT,127.0.0.1:55060,4185,ACK
1780652086.1324365,RECV,127.0.0.1:55060,4186,DATA
1780652086.1328664,WRITE,127.0.0.1:55060,4186,1024 bytes
1780652086.133127,ACK_SENT,127.0.0.1:55060,4186,ACK
1780652086.133805,RECV,127.0.0.1:55060,4187,DATA
1780652086.1341045,WRITE,127.0.0.1:55060,4187,1024 bytes
1780652086.134248,ACK_SENT,127.0.0.1:55060,4187,ACK
1780652086.1346369,RECV,127.0.0.1:55060,4188,DATA
1780652086.1356366,WRITE,127.0.0.1:55060,4188,1024 bytes
1780652086.136245,ACK_SENT,127.0.0.1:55060,4188,ACK
1780652086.1366935,RECV,127.0.0.1:55060,4189,DATA
1780652086.1374223,WRITE,127.0.0.1:55060,4189,1024 bytes
1780652086.1377637,ACK_SENT,127.0.0.1:55060,4189,ACK
1780652086.1384313,RECV,127.0.0.1:55060,4190,DATA
1780652086.1390786,WRITE,127.0.0.1:55060,4190,1024 bytes
1780652086.1393373,ACK_SENT,127.0.0.1:55060,4190,ACK
1780652086.1399925,RECV,127.0.0.1:55060,4191,DATA
1780652086.1403506,WRITE,127.0.0.1:55060,4191,1024 bytes
1780652086.1405454,ACK_SENT,127.0.0.1:55060,4191,ACK
1780652086.1410701,RECV,127.0.0.1:55060,4192,DATA
1780652086.1415067,WRITE,127.0.0.1:55060,4192,1024 bytes
1780652086.1418796,ACK_SENT,127.0.0.1:55060,4192,ACK
1780652086.1423242,RECV,127.0.0.1:55060,4193,DATA
1780652086.1429455,WRITE,127.0.0.1:55060,4193,1024 bytes
1780652086.1438599,ACK_SENT,127.0.0.1:55060,4193,ACK
1780652086.1447234,RECV,127.0.0.1:55060,4194,DATA
1780652086.1453693,WRITE,127.0.0.1:55060,4194,1024 bytes
1780652086.1459115,ACK_SENT,127.0.0.1:55060,4194,ACK
1780652086.1462839,RECV,127.0.0.1:55060,4195,DATA
1780652086.1468608,WRITE,127.0.0.1:55060,4195,1024 bytes
1780652086.1471097,ACK_SENT,127.0.0.1:55060,4195,ACK
1780652086.1476092,RECV,127.0.0.1:55060,4196,DATA
1780652086.1481457,WRITE,127.0.0.1:55060,4196,1024 bytes
1780652086.1483421,ACK_SENT,127.0.0.1:55060,4196,ACK
1780652086.1487913,RECV,127.0.0.1:55060,4197,DATA
1780652086.1493104,WRITE,127.0.0.1:55060,4197,1024 bytes
1780652086.1495416,ACK_SENT,127.0.0.1:55060,4197,ACK
1780652086.1500366,RECV,127.0.0.1:55060,4198,DATA
1780652086.1505973,WRITE,127.0.0.1:55060,4198,1024 bytes
1780652086.1511004,ACK_SENT,127.0.0.1:55060,4198,ACK
1780652086.151558,RECV,127.0.0.1:55060,4199,DATA
1780652086.1523256,WRITE,127.0.0.1:55060,4199,1024 bytes
1780652086.1530516,ACK_SENT,127.0.0.1:55060,4199,ACK
1780652086.1535475,RECV,127.0.0.1:55060,4200,DATA
1780652086.154323,WRITE,127.0.0.1:55060,4200,1024 bytes
1780652086.154736,ACK_SENT,127.0.0.1:55060,4200,ACK
1780652086.15544,RECV,127.0.0.1:55060,4201,DATA
1780652086.156095,WRITE,127.0.0.1:55060,4201,1024 bytes
1780652086.1563644,ACK_SENT,127.0.0.1:55060,4201,ACK
1780652086.1568465,RECV,127.0.0.1:55060,4202,DATA
1780652086.1573565,WRITE,127.0.0.1:55060,4202,1024 bytes
1780652086.1576202,ACK_SENT,127.0.0.1:55060,4202,ACK
1780652086.1580732,RECV,127.0.0.1:55060,4203,DATA
1780652086.15839,WRITE,127.0.0.1:55060,4203,1024 bytes
1780652086.1587327,ACK_SENT,127.0.0.1:55060,4203,ACK
1780652086.1590977,RECV,127.0.0.1:55060,4204,DATA
1780652086.1595688,WRITE,127.0.0.1:55060,4204,1024 bytes
1780652086.1597276,ACK_SENT,127.0.0.1:55060,4204,ACK
1780652086.1599827,RECV,127.0.0.1:55060,4205,DATA
1780652086.160529,WRITE,127.0.0.1:55060,4205,1024 bytes
1780652086.1608286,ACK_SENT,127.0.0.1:55060,4205,ACK
1780652086.1613288,RECV,127.0.0.1:55060,4206,DATA
1780652086.16167,WRITE,127.0.0.1:55060,4206,1024 bytes
1780652086.1618285,ACK_SENT,127.0.0.1:55060,4206,ACK
1780652086.1622667,RECV,127.0.0.1:55060,4207,DATA
1780652086.1626234,WRITE,127.0.0.1:55060,4207,1024 bytes
1780652086.162969,ACK_SENT,127.0.0.1:55060,4207,ACK
1780652086.1632366,RECV,127.0.0.1:55060,4208,DATA
1780652086.1635776,WRITE,127.0.0.1:55060,4208,1024 bytes
1780652086.1637332,ACK_SENT,127.0.0.1:55060,4208,ACK
1780652086.1640806,RECV,127.0.0.1:55060,4209,DATA
1780652086.164603,WRITE,127.0.0.1:55060,4209,1024 bytes
1780652086.1649468,ACK_SENT,127.0.0.1:55060,4209,ACK
1780652086.1652246,RECV,127.0.0.1:55060,4210,DATA
1780652086.1660957,WRITE,127.0.0.1:55060,4210,1024 bytes
1780652086.1667786,ACK_SENT,127.0.0.1:55060,4210,ACK
1780652086.1671836,RECV,127.0.0.1:55060,4211,DATA
1780652086.1675243,WRITE,127.0.0.1:55060,4211,1024 bytes
1780652086.1682022,ACK_SENT,127.0.0.1:55060,4211,ACK
1780652086.169219,RECV,127.0.0.1:55060,4212,DATA
1780652086.169926,WRITE,127.0.0.1:55060,4212,1024 bytes
