timestamp,event,seq_num,details
1780652085.7218013,ACK_RECEIVED,3857,ACK
1780652085.721962,SEND,3858,"DATA, attempt=1"
1780652085.7230947,ACK_RECEIVED,3858,ACK
1780652085.7232072,SEND,3859,"DATA, attempt=1"
1780652085.7237592,ACK_RECEIVED,3859,ACK
1780652085.7238848,SEND,3860,"DATA, attempt=1"
1780652085.724373,ACK_RECEIVED,3860,ACK
1780652085.724588,SEND,3861,"DATA, attempt=1"
1780652085.7251139,ACK_RECEIVED,3861,ACK
1780652085.7252727,SEND,3862,"DATA, attempt=1"
1780652085.7261775,ACK_RECEIVED,3862,ACK
1780652085.726275,SEND,3863,"DATA, attempt=1"
1780652085.7268798,ACK_RECEIVED,3863,ACK
1780652085.7269645,SEND,3864,"DATA, attempt=1"
1780652085.727431,ACK_RECEIVED,3864,ACK
1780652085.7275612,SEND,3865,"DATA, attempt=1"
1780652085.7280557,ACK_RECEIVED,3865,ACK
1780652085.7282336,SEND,3866,"DATA, attempt=1"
1780652085.7292516,ACK_RECEIVED,3866,ACK
1780652085.7294433,SEND,3867,"DATA, attempt=1"
1780652085.7299733,ACK_RECEIVED,3867,ACK
1780652085.7301855,SEND,3868,"DATA, attempt=1"
1780652085.7307508,ACK_RECEIVED,3868,ACK
1780652085.730909,SEND,3869,"DATA, attempt=1"
1780652085.7314622,ACK_RECEIVED,3869,ACK
1780652085.731542,SEND,3870,"DATA, attempt=1"
1780652085.732033,ACK_RECEIVED,3870,ACK
1780652085.732182,SEND,3871,"DATA, attempt=1"
1780652085.7326837,ACK_RECEIVED,3871,ACK
1780652085.7329078,SEND,3872,"DATA, attempt=1"
1780652085.733355,ACK_RECEIVED,3872,ACK
1780652085.7334404,SEND,3873,"DATA, attempt=1"
1780652085.7340093,ACK_RECEIVED,3873,ACK
1780652085.7348702,SEND,3874,"DATA, attempt=1"
1780652085.7372305,ACK_RECEIVED,3874,ACK
1780652085.7373865,SEND,3875,"DATA, attempt=1"
1780652085.7382789,ACK_RECEIVED,3875,ACK
1780652085.7384698,SEND,3876,"DATA, attempt=1"
1780652085.7390184,ACK_RECEIVED,3876,ACK
1780652085.7391958,SEND,3877,"DATA, attempt=1"
1780652085.739736,ACK_RECEIVED,3877,ACK
1780652085.7398262,SEND,3878,"DATA, attempt=1"
1780652085.7403243,ACK_RECEIVED,3878,ACK
1780652085.7404125,SEND,3879,"DATA, attempt=1"
1780652085.7409756,ACK_RECEIVED,3879,ACK
1780652085.741065,SEND,3880,"DATA, attempt=1"
1780652085.7415102,ACK_RECEIVED,3880,ACK
1780652085.7416525,SEND,3881,"DATA, attempt=1"
1780652085.742187,ACK_RECEIVED,3881,ACK
1780652085.7425025,SEND,3882,"DATA, attempt=1"
1780652085.7437508,ACK_RECEIVED,3882,ACK
1780652085.7438533,SEND,3883,"DATA, attempt=1"
1780652085.7444155,ACK_RECEIVED,3883,ACK
1780652085.744539,SEND,3884,"DATA, attempt=1"
1780652085.7450576,ACK_RECEIVED,3884,ACK
1780652085.745174,SEND,3885,"DATA, attempt=1"
1780652085.7457042,ACK_RECEIVED,3885,ACK
1780652085.7458518,SEND,3886,"DATA, attempt=1"
1780652085.7463593,ACK_RECEIVED,3886,ACK
1780652085.7465503,SEND,3887,"DATA, attempt=1"
1780652085.7469914,ACK_RECEIVED,3887,ACK
1780652085.7470663,SEND,3888,"DATA, attempt=1"
1780652085.747578,ACK_RECEIVED,3888,ACK
1780652085.7476642,SEND,3889,"DATA, attempt=1"
1780652085.7481472,ACK_RECEIVED,3889,ACK
1780652085.7482631,SEND,3890,"DATA, attempt=1"
1780652085.7490847,ACK_RECEIVED,3890,ACK
1780652085.749471,SEND,3891,"DATA, attempt=1"
1780652085.7501714,ACK_RECEIVED,3891,ACK
1780652085.7503824,SEND,3892,"DATA, attempt=1"
1780652085.750845,ACK_RECEIVED,3892,ACK
1780652085.750966,SEND,3893,"DATA, attempt=1"
1780652085.7527933,ACK_RECEIVED,3893,ACK
1780652085.7535737,SEND,3894,"DATA, attempt=1"
1780652085.754636,ACK_RECEIVED,3894,ACK
1780652085.7547548,SEND,3895,"DATA, attempt=1"
1780652085.7556667,ACK_RECEIVED,3895,ACK
1780652085.7559311,SEND,3896,"DATA, attempt=1"
1780652085.7565825,ACK_RECEIVED,3896,ACK
1780652085.7567744,SEND,3897,"DATA, attempt=1"
1780652085.757336,ACK_RECEIVED,3897,ACK
1780652085.75742,SEND,3898,"DATA, attempt=1"
1780652085.7578967,ACK_RECEIVED,3898,ACK
1780652085.7579749,SEND,3899,"DATA, attempt=1"
1780652085.7588618,ACK_RECEIVED,3899,ACK
1780652085.7589977,SEND,3900,"DATA, attempt=1"
1780652085.7595806,ACK_RECEIVED,3900,ACK
1780652085.75977,SEND,3901,"DATA, attempt=1"
1780652085.760529,ACK_RECEIVED,3901,ACK
1780652085.7607625,SEND,3902,"DATA, attempt=1"
1780652085.7612288,ACK_RECEIVED,3902,ACK
1780652085.7613132,SEND,3903,"DATA, attempt=1"
1780652085.7617943,ACK_RECEIVED,3903,ACK
1780652085.7618687,SEND,3904,"DATA, attempt=1"
1780652085.7623327,ACK_RECEIVED,3904,ACK
1780652085.762454,SEND,3905,"DATA, attempt=1"
1780652085.762939,ACK_RECEIVED,3905,ACK
1780652085.7630866,SEND,3906,"DATA, attempt=1"
1780652085.7639472,ACK_RECEIVED,3906,ACK
1780652085.7643664,SEND,3907,"DATA, attempt=1"
1780652085.7649724,ACK_RECEIVED,3907,ACK
1780652085.7650783,SEND,3908,"DATA, attempt=1"
1780652085.7657764,ACK_RECEIVED,3908,ACK
1780652085.7658768,SEND,3909,"DATA, attempt=1"
1780652085.7664006,ACK_RECEIVED,3909,ACK
1780652085.7664866,SEND,3910,"DATA, attempt=1"
1780652085.7669728,ACK_RECEIVED,3910,ACK
1780652085.767145,SEND,3911,"DATA, attempt=1"
1780652085.7676759,ACK_RECEIVED,3911,ACK
1780652085.7681227,SEND,3912,"DATA, attempt=1"
1780652085.7711296,ACK_RECEIVED,3912,ACK
1780652085.7712433,SEND,3913,"DATA, attempt=1"
1780652085.7720995,ACK_RECEIVED,3913,ACK
1780652085.7722058,SEND,3914,"DATA, attempt=1"
1780652085.7727787,ACK_RECEIVED,3914,ACK
1780652085.772886,SEND,3915,"DATA, attempt=1"
1780652085.7733967,ACK_RECEIVED,3915,ACK
1780652085.7736175,SEND,3916,"DATA, attempt=1"
1780652085.7740812,ACK_RECEIVED,3916,ACK
1780652085.7742755,SEND,3917,"DATA, attempt=1"
1780652085.774734,ACK_RECEIVED,3917,ACK
1780652085.7748091,SEND,3918,"DATA, attempt=1"
1780652085.7757733,ACK_RECEIVED,3918,ACK
1780652085.7759895,SEND,3919,"DATA, attempt=1"
1780652085.7768402,ACK_RECEIVED,3919,ACK
1780652085.776939,SEND,3920,"DATA, attempt=1"
1780652085.7774553,ACK_RECEIVED,3920,ACK
1780652085.7776523,SEND,3921,"DATA, attempt=1"
1780652085.778156,ACK_RECEIVED,3921,ACK
1780652085.7783396,SEND,3922,"DATA, attempt=1"
1780652085.778803,ACK_RECEIVED,3922,ACK
1780652085.778893,SEND,3923,"DATA, attempt=1"
1780652085.7793274,ACK_RECEIVED,3923,ACK
1780652085.77941,SEND,3924,"DATA, attempt=1"
1780652085.7798831,ACK_RECEIVED,3924,ACK
1780652085.7799568,SEND,3925,"DATA, attempt=1"
1780652085.780496,ACK_RECEIVED,3925,ACK
1780652085.7806742,SEND,3926,"DATA, attempt=1"
1780652085.781135,ACK_RECEIVED,3926,ACK
1780652085.7813258,SEND,3927,"DATA, attempt=1"
1780652085.7830768,ACK_RECEIVED,3927,ACK
1780652085.7831895,SEND,3928,"DATA, attempt=1"
1780652085.784104,ACK_RECEIVED,3928,ACK
1780652085.7857997,SEND,3929,"DATA, attempt=1"
1780652085.7892046,ACK_RECEIVED,3929,ACK
1780652085.789302,SEND,3930,"DATA, attempt=1"
1780652085.790311,ACK_RECEIVED,3930,ACK
1780652085.7904744,SEND,3931,"DATA, attempt=1"
1780652085.7911458,ACK_RECEIVED,3931,ACK
1780652085.7913666,SEND,3932,"DATA, attempt=1"
1780652085.7922263,ACK_RECEIVED,3932,ACK
1780652085.7922986,SEND,3933,"DATA, attempt=1"
1780652085.793146,ACK_RECEIVED,3933,ACK
1780652085.793218,SEND,3934,"DATA, attempt=1"
1780652085.7940493,ACK_RECEIVED,3934,ACK
1780652085.7945504,SEND,3935,"DATA, attempt=1"
1780652085.7958233,ACK_RECEIVED,3935,ACK
1780652085.7960937,SEND,3936,"DATA, attempt=1"
1780652085.7970123,ACK_RECEIVED,3936,ACK
1780652085.7971714,SEND,3937,"DATA, attempt=1"
1780652085.7979,ACK_RECEIVED,3937,ACK
1780652085.7981071,SEND,3938,"DATA, attempt=1"
1780652085.798784,ACK_RECEIVED,3938,ACK
1780652085.7989497,SEND,3939,"DATA, attempt=1"
1780652085.7997565,ACK_RECEIVED,3939,ACK
1780652085.799828,SEND,3940,"DATA, attempt=1"
1780652085.8042476,ACK_RECEIVED,3940,ACK
1780652085.8050027,SEND,3941,"DATA, attempt=1"
1780652085.806299,ACK_RECEIVED,3941,ACK
1780652085.806492,SEND,3942,"DATA, attempt=1"
1780652085.8073795,ACK_RECEIVED,3942,ACK
1780652085.8074918,SEND,3943,"DATA, attempt=1"
1780652085.8083305,ACK_RECEIVED,3943,ACK
1780652085.8084297,SEND,3944,"DATA, attempt=1"
1780652085.8092566,ACK_RECEIVED,3944,ACK
1780652085.8093636,SEND,3945,"DATA, attempt=1"
1780652085.8110363,ACK_RECEIVED,3945,ACK
1780652085.8112576,SEND,3946,"DATA, attempt=1"
1780652085.8120155,ACK_RECEIVED,3946,ACK
1780652085.8122182,SEND,3947,"DATA, attempt=1"
1780652085.8129408,ACK_RECEIVED,3947,ACK
1780652085.813038,SEND,3948,"DATA, attempt=1"
1780652085.813623,ACK_RECEIVED,3948,ACK
1780652085.8137193,SEND,3949,"DATA, attempt=1"
1780652085.814291,ACK_RECEIVED,3949,ACK
1780652085.8143797,SEND,3950,"DATA, attempt=1"
1780652085.815,ACK_RECEIVED,3950,ACK
1780652085.815176,SEND,3951,"DATA, attempt=1"
1780652085.8156986,ACK_RECEIVED,3951,ACK
1780652085.8158724,SEND,3952,"DATA, attempt=1"
1780652085.8174386,ACK_RECEIVED,3952,ACK
1780652085.8176143,SEND,3953,"DATA, attempt=1"
1780652085.8206356,ACK_RECEIVED,3953,ACK
1780652085.8546333,SEND,3954,"DATA, attempt=1"
1780652085.8558977,ACK_RECEIVED,3954,ACK
1780652085.8560414,SEND,3955,"DATA, attempt=1"
1780652085.8569198,ACK_RECEIVED,3955,ACK
1780652085.857156,SEND,3956,"DATA, attempt=1"
1780652085.8582742,ACK_RECEIVED,3956,ACK
1780652085.8584993,SEND,3957,"DATA, attempt=1"
1780652085.8593616,ACK_RECEIVED,3957,ACK
1780652085.859513,SEND,3958,"DATA, attempt=1"
1780652085.8605132,ACK_RECEIVED,3958,ACK
1780652085.8606374,SEND,3959,"DATA, attempt=1"
1780652085.8614576,ACK_RECEIVED,3959,ACK
1780652085.8615777,SEND,3960,"DATA, attempt=1"
1780652085.8623912,ACK_RECEIVED,3960,ACK
1780652085.862611,SEND,3961,"DATA, attempt=1"
1780652085.8637595,ACK_RECEIVED,3961,ACK
1780652085.864096,SEND,3962,"DATA, attempt=1"
1780652085.8648937,ACK_RECEIVED,3962,ACK
1780652085.8650198,SEND,3963,"DATA, attempt=1"
1780652085.8673365,ACK_RECEIVED,3963,ACK
1780652085.8715465,SEND,3964,"DATA, attempt=1"
1780652085.8749044,ACK_RECEIVED,3964,ACK
1780652085.8750982,SEND,3965,"DATA, attempt=1"
1780652085.876712,ACK_RECEIVED,3965,ACK
1780652085.8769567,SEND,3966,"DATA, attempt=1"
1780652085.8780317,ACK_RECEIVED,3966,ACK
1780652085.8782938,SEND,3967,"DATA, attempt=1"
1780652085.8790774,ACK_RECEIVED,3967,ACK
1780652085.879187,SEND,3968,"DATA, attempt=1"
1780652085.879855,ACK_RECEIVED,3968,ACK
1780652085.880062,SEND,3969,"DATA, attempt=1"
1780652085.880886,ACK_RECEIVED,3969,ACK
1780652085.8809729,SEND,3970,"DATA, attempt=1"
1780652085.881622,ACK_RECEIVED,3970,ACK
1780652085.8817968,SEND,3971,"DATA, attempt=1"
1780652085.882951,ACK_RECEIVED,3971,ACK
1780652085.8832018,SEND,3972,"DATA, attempt=1"
1780652085.8843338,ACK_RECEIVED,3972,ACK
1780652085.8845427,SEND,3973,"DATA, attempt=1"
1780652085.8860621,ACK_RECEIVED,3973,ACK
1780652085.8862283,SEND,3974,"DATA, attempt=1"
1780652085.8878505,ACK_RECEIVED,3974,ACK
1780652085.8880734,SEND,3975,"DATA, attempt=1"
1780652085.889345,ACK_RECEIVED,3975,ACK
1780652085.8895447,SEND,3976,"DATA, attempt=1"
1780652085.8903172,ACK_RECEIVED,3976,ACK
1780652085.890528,SEND,3977,"DATA, attempt=1"
1780652085.89131,ACK_RECEIVED,3977,ACK
1780652085.8913884,SEND,3978,"DATA, attempt=1"
1780652085.892005,ACK_RECEIVED,3978,ACK
1780652085.892086,SEND,3979,"DATA, attempt=1"
1780652085.893089,ACK_RECEIVED,3979,ACK
1780652085.8932362,SEND,3980,"DATA, attempt=1"
1780652085.894135,ACK_RECEIVED,3980,ACK
1780652085.8943336,SEND,3981,"DATA, attempt=1"
1780652085.8950694,ACK_RECEIVED,3981,ACK
1780652085.8952532,SEND,3982,"DATA, attempt=1"
1780652085.8958213,ACK_RECEIVED,3982,ACK
1780652085.8959167,SEND,3983,"DATA, attempt=1"
1780652085.8964164,ACK_RECEIVED,3983,ACK
1780652085.8964992,SEND,3984,"DATA, attempt=1"
1780652085.89697,ACK_RECEIVED,3984,ACK
1780652085.897115,SEND,3985,"DATA, attempt=1"
1780652085.898057,ACK_RECEIVED,3985,ACK
1780652085.8982825,SEND,3986,"DATA, attempt=1"
1780652085.8994088,ACK_RECEIVED,3986,ACK
1780652085.8996782,SEND,3987,"DATA, attempt=1"
1780652085.9004958,ACK_RECEIVED,3987,ACK
1780652085.9006264,SEND,3988,"DATA, attempt=1"
1780652085.9015825,ACK_RECEIVED,3988,ACK
1780652085.9017572,SEND,3989,"DATA, attempt=1"
1780652085.9034767,ACK_RECEIVED,3989,ACK
1780652085.9036438,SEND,3990,"DATA, attempt=1"
1780652085.9052246,ACK_RECEIVED,3990,ACK
1780652085.9055598,SEND,3991,"DATA, attempt=1"
1780652085.906537,ACK_RECEIVED,3991,ACK
1780652085.9067736,SEND,3992,"DATA, attempt=1"
1780652085.9075162,ACK_RECEIVED,3992,ACK
1780652085.9076025,SEND,3993,"DATA, attempt=1"
1780652085.9082537,ACK_RECEIVED,3993,ACK
1780652085.9083407,SEND,3994,"DATA, attempt=1"
1780652085.9089296,ACK_RECEIVED,3994,ACK
1780652085.9091005,SEND,3995,"DATA, attempt=1"
1780652085.9099996,ACK_RECEIVED,3995,ACK
1780652085.9102,SEND,3996,"DATA, attempt=1"
1780652085.9110873,ACK_RECEIVED,3996,ACK
1780652085.9113245,SEND,3997,"DATA, attempt=1"
1780652085.9121232,ACK_RECEIVED,3997,ACK
1780652085.9122403,SEND,3998,"DATA, attempt=1"
1780652085.9128866,ACK_RECEIVED,3998,ACK
1780652085.912987,SEND,3999,"DATA, attempt=1"
1780652085.9135337,ACK_RECEIVED,3999,ACK
1780652085.9136198,SEND,4000,"DATA, attempt=1"
1780652085.9147344,ACK_RECEIVED,4000,ACK
1780652085.914927,SEND,4001,"DATA, attempt=1"
1780652085.915847,ACK_RECEIVED,4001,ACK
1780652085.916063,SEND,4002,"DATA, attempt=1"
1780652085.916899,ACK_RECEIVED,4002,ACK
1780652085.9171157,SEND,4003,"DATA, attempt=1"
1780652085.9181294,ACK_RECEIVED,4003,ACK
1780652085.9182749,SEND,4004,"DATA, attempt=1"
1780652085.9195824,ACK_RECEIVED,4004,ACK
1780652085.9197478,SEND,4005,"DATA, attempt=1"
1780652085.9213188,ACK_RECEIVED,4005,ACK
1780652085.9215157,SEND,4006,"DATA, attempt=1"
1780652085.9225543,ACK_RECEIVED,4006,ACK
1780652085.9229002,SEND,4007,"DATA, attempt=1"
1780652085.9239278,ACK_RECEIVED,4007,ACK
1780652085.9240916,SEND,4008,"DATA, attempt=1"
1780652085.9249973,ACK_RECEIVED,4008,ACK
1780652085.9252312,SEND,4009,"DATA, attempt=1"
1780652085.9259238,ACK_RECEIVED,4009,ACK
1780652085.9260168,SEND,4010,"DATA, attempt=1"
1780652085.9268894,ACK_RECEIVED,4010,ACK
1780652085.9271026,SEND,4011,"DATA, attempt=1"
1780652085.9279222,ACK_RECEIVED,4011,ACK
1780652085.928207,SEND,4012,"DATA, attempt=1"
1780652085.929197,ACK_RECEIVED,4012,ACK
1780652085.9292974,SEND,4013,"DATA, attempt=1"
1780652085.930287,ACK_RECEIVED,4013,ACK
1780652085.9304147,SEND,4014,"DATA, attempt=1"
1780652085.9311464,ACK_RECEIVED,4014,ACK
1780652085.931254,SEND,4015,"DATA, attempt=1"
1780652085.9321861,ACK_RECEIVED,4015,ACK
1780652085.9323823,SEND,4016,"DATA, attempt=1"
1780652085.9330497,ACK_RECEIVED,4016,ACK
1780652085.9332325,SEND,4017,"DATA, attempt=1"
1780652085.9339354,ACK_RECEIVED,4017,ACK
1780652085.93414,SEND,4018,"DATA, attempt=1"
1780652085.935143,ACK_RECEIVED,4018,ACK
1780652085.9355114,SEND,4019,"DATA, attempt=1"
1780652085.9375155,ACK_RECEIVED,4019,ACK
1780652085.9377506,SEND,4020,"DATA, attempt=1"
1780652085.9390633,ACK_RECEIVED,4020,ACK
1780652085.9393504,SEND,4021,"DATA, attempt=1"
1780652085.9403648,ACK_RECEIVED,4021,ACK
1780652085.9406464,SEND,4022,"DATA, attempt=1"
1780652085.9413772,ACK_RECEIVED,4022,ACK
1780652085.9414928,SEND,4023,"DATA, attempt=1"
1780652085.942192,ACK_RECEIVED,4023,ACK
1780652085.9423196,SEND,4024,"DATA, attempt=1"
1780652085.9432006,ACK_RECEIVED,4024,ACK
1780652085.943313,SEND,4025,"DATA, attempt=1"
1780652085.9445317,ACK_RECEIVED,4025,ACK
1780652085.9447787,SEND,4026,"DATA, attempt=1"
1780652085.9458401,ACK_RECEIVED,4026,ACK
1780652085.9461322,SEND,4027,"DATA, attempt=1"
1780652085.9468927,ACK_RECEIVED,4027,ACK
1780652085.947117,SEND,4028,"DATA, attempt=1"
1780652085.9477403,ACK_RECEIVED,4028,ACK
1780652085.9478705,SEND,4029,"DATA, attempt=1"
1780652085.9490924,ACK_RECEIVED,4029,ACK
1780652085.9492598,SEND,4030,"DATA, attempt=1"
1780652085.950119,ACK_RECEIVED,4030,ACK
1780652085.950406,SEND,4031,"DATA, attempt=1"
1780652085.951395,ACK_RECEIVED,4031,ACK
1780652085.9516475,SEND,4032,"DATA, attempt=1"
1780652085.9529536,ACK_RECEIVED,4032,ACK
1780652085.9532318,SEND,4033,"DATA, attempt=1"
1780652085.9548206,ACK_RECEIVED,4033,ACK
1780652085.9550586,SEND,4034,"DATA, attempt=1"
1780652085.9562664,ACK_RECEIVED,4034,ACK
1780652085.956463,SEND,4035,"DATA, attempt=1"
1780652085.957287,ACK_RECEIVED,4035,ACK
1780652085.9575396,SEND,4036,"DATA, attempt=1"
1780652085.9584913,ACK_RECEIVED,4036,ACK
1780652085.9586744,SEND,4037,"DATA, attempt=1"
1780652085.9596808,ACK_RECEIVED,4037,ACK
1780652085.959798,SEND,4038,"DATA, attempt=1"
1780652085.960621,ACK_RECEIVED,4038,ACK
1780652085.96081,SEND,4039,"DATA, attempt=1"
1780652085.961507,ACK_RECEIVED,4039,ACK
1780652085.9616616,SEND,4040,"DATA, attempt=1"
1780652085.9627774,ACK_RECEIVED,4040,ACK
1780652085.9630218,SEND,4041,"DATA, attempt=1"
1780652085.964059,ACK_RECEIVED,4041,ACK
1780652085.964295,SEND,4042,"DATA, attempt=1"
1780652085.9651787,ACK_RECEIVED,4042,ACK
1780652085.9653742,SEND,4043,"DATA, attempt=1"
1780652085.9660401,ACK_RECEIVED,4043,ACK
1780652085.966122,SEND,4044,"DATA, attempt=1"
1780652085.9669528,ACK_RECEIVED,4044,ACK
1780652085.9671075,SEND,4045,"DATA, attempt=1"
1780652085.9681497,ACK_RECEIVED,4045,ACK
1780652085.96854,SEND,4046,"DATA, attempt=1"
1780652085.9700186,ACK_RECEIVED,4046,ACK
1780652085.9702985,SEND,4047,"DATA, attempt=1"
1780652085.9716854,ACK_RECEIVED,4047,ACK
1780652085.9718206,SEND,4048,"DATA, attempt=1"
1780652085.9727387,ACK_RECEIVED,4048,ACK
1780652085.9728615,SEND,4049,"DATA, attempt=1"
1780652085.9739878,ACK_RECEIVED,4049,ACK
1780652085.9742007,SEND,4050,"DATA, attempt=1"
1780652085.9749672,ACK_RECEIVED,4050,ACK
1780652085.9752345,SEND,4051,"DATA, attempt=1"
1780652085.976025,ACK_RECEIVED,4051,ACK
1780652085.976213,SEND,4052,"DATA, attempt=1"
1780652085.9771457,ACK_RECEIVED,4052,ACK
1780652085.9773364,SEND,4053,"DATA, attempt=1"
1780652085.9782708,ACK_RECEIVED,4053,ACK
1780652085.978372,SEND,4054,"DATA, attempt=1"
1780652085.9791408,ACK_RECEIVED,4054,ACK
1780652085.9792569,SEND,4055,"DATA, attempt=1"
1780652085.9801667,ACK_RECEIVED,4055,ACK
1780652085.9804497,SEND,4056,"DATA, attempt=1"
1780652085.98125,ACK_RECEIVED,4056,ACK
1780652085.9815133,SEND,4057,"DATA, attempt=1"
1780652085.9821556,ACK_RECEIVED,4057,ACK
1780652085.9822457,SEND,4058,"DATA, attempt=1"
1780652085.9828818,ACK_RECEIVED,4058,ACK
1780652085.983072,SEND,4059,"DATA, attempt=1"
1780652085.9839282,ACK_RECEIVED,4059,ACK
1780652085.9840274,SEND,4060,"DATA, attempt=1"
1780652085.9857597,ACK_RECEIVED,4060,ACK
1780652085.9860659,SEND,4061,"DATA, attempt=1"
1780652085.9876866,ACK_RECEIVED,4061,ACK
1780652085.9880893,SEND,4062,"DATA, attempt=1"
1780652085.9890954,ACK_RECEIVED,4062,ACK
1780652085.9892411,SEND,4063,"DATA, attempt=1"
1780652085.990282,ACK_RECEIVED,4063,ACK
1780652085.9903884,SEND,4064,"DATA, attempt=1"
1780652085.9912684,ACK_RECEIVED,4064,ACK
1780652085.9914982,SEND,4065,"DATA, attempt=1"
1780652085.992225,ACK_RECEIVED,4065,ACK
1780652085.9924288,SEND,4066,"DATA, attempt=1"
1780652085.9932146,ACK_RECEIVED,4066,ACK
1780652085.9935706,SEND,4067,"DATA, attempt=1"
1780652085.9944372,ACK_RECEIVED,4067,ACK
1780652085.994549,SEND,4068,"DATA, attempt=1"
1780652085.9954557,ACK_RECEIVED,4068,ACK
1780652085.995567,SEND,4069,"DATA, attempt=1"
1780652085.9965878,ACK_RECEIVED,4069,ACK
1780652085.9968164,SEND,4070,"DATA, attempt=1"
1780652085.9978046,ACK_RECEIVED,4070,ACK
1780652085.9980023,SEND,4071,"DATA, attempt=1"
1780652085.9987557,ACK_RECEIVED,4071,ACK
1780652085.9989135,SEND,4072,"DATA, attempt=1"
1780652085.9995885,ACK_RECEIVED,4072,ACK
1780652085.9996989,SEND,4073,"DATA, attempt=1"
1780652086.0004828,ACK_RECEIVED,4073,ACK
1780652086.000658,SEND,4074,"DATA, attempt=1"
1780652086.0015025,ACK_RECEIVED,4074,ACK
1780652086.0018053,SEND,4075,"DATA, attempt=1"
1780652086.0034523,ACK_RECEIVED,4075,ACK
1780652086.0037286,SEND,4076,"DATA, attempt=1"
1780652086.0052288,ACK_RECEIVED,4076,ACK
1780652086.0055358,SEND,4077,"DATA, attempt=1"
1780652086.0065305,ACK_RECEIVED,4077,ACK
1780652086.0066304,SEND,4078,"DATA, attempt=1"
1780652086.00727,ACK_RECEIVED,4078,ACK
1780652086.0074522,SEND,4079,"DATA, attempt=1"
1780652086.008129,ACK_RECEIVED,4079,ACK
1780652086.008341,SEND,4080,"DATA, attempt=1"
1780652086.0092747,ACK_RECEIVED,4080,ACK
1780652086.0096686,SEND,4081,"DATA, attempt=1"
1780652086.010561,ACK_RECEIVED,4081,ACK
1780652086.0107675,SEND,4082,"DATA, attempt=1"
1780652086.011734,ACK_RECEIVED,4082,ACK
1780652086.011907,SEND,4083,"DATA, attempt=1"
1780652086.012723,ACK_RECEIVED,4083,ACK
1780652086.012809,SEND,4084,"DATA, attempt=1"
1780652086.0134666,ACK_RECEIVED,4084,ACK
1780652086.0135698,SEND,4085,"DATA, attempt=1"
1780652086.014313,ACK_RECEIVED,4085,ACK
1780652086.0144975,SEND,4086,"DATA, attempt=1"
1780652086.0154426,ACK_RECEIVED,4086,ACK
1780652086.0157225,SEND,4087,"DATA, attempt=1"
1780652086.0165813,ACK_RECEIVED,4087,ACK
1780652086.0167167,SEND,4088,"DATA, attempt=1"
1780652086.0177462,ACK_RECEIVED,4088,ACK
1780652086.0179465,SEND,4089,"DATA, attempt=1"
1780652086.019408,ACK_RECEIVED,4089,ACK
1780652086.019577,SEND,4090,"DATA, attempt=1"
1780652086.021081,ACK_RECEIVED,4090,ACK
1780652086.021349,SEND,4091,"DATA, attempt=1"
1780652086.0223227,ACK_RECEIVED,4091,ACK
1780652086.0225327,SEND,4092,"DATA, attempt=1"
1780652086.023427,ACK_RECEIVED,4092,ACK
1780652086.0235438,SEND,4093,"DATA, attempt=1"
1780652086.0242631,ACK_RECEIVED,4093,ACK
1780652086.0243902,SEND,4094,"DATA, attempt=1"
1780652086.0250435,ACK_RECEIVED,4094,ACK
1780652086.0252428,SEND,4095,"DATA, attempt=1"
1780652086.0260491,ACK_RECEIVED,4095,ACK
1780652086.0262487,SEND,4096,"DATA, attempt=1"
1780652086.0270057,ACK_RECEIVED,4096,ACK
1780652086.0274978,SEND,4097,"DATA, attempt=1"
1780652086.0287352,ACK_RECEIVED,4097,ACK
1780652086.0288565,SEND,4098,"DATA, attempt=1"
1780652086.0296001,ACK_RECEIVED,4098,ACK
1780652086.0297434,SEND,4099,"DATA, attempt=1"
1780652086.0303812,ACK_RECEIVED,4099,ACK
1780652086.030522,SEND,4100,"DATA, attempt=1"
1780652086.03112,ACK_RECEIVED,4100,ACK
1780652086.03126,SEND,4101,"DATA, attempt=1"
1780652086.0318341,ACK_RECEIVED,4101,ACK
1780652086.0320015,SEND,4102,"DATA, attempt=1"
1780652086.0328913,ACK_RECEIVED,4102,ACK
1780652086.0330014,SEND,4103,"DATA, attempt=1"
1780652086.0337398,ACK_RECEIVED,4103,ACK
1780652086.0338259,SEND,4104,"DATA, attempt=1"
1780652086.0349658,ACK_RECEIVED,4104,ACK
1780652086.0351014,SEND,4105,"DATA, attempt=1"
1780652086.0366275,ACK_RECEIVED,4105,ACK
1780652086.0369432,SEND,4106,"DATA, attempt=1"
1780652086.0388157,ACK_RECEIVED,4106,ACK
1780652086.0390651,SEND,4107,"DATA, attempt=1"
1780652086.040076,ACK_RECEIVED,4107,ACK
1780652086.0401635,SEND,4108,"DATA, attempt=1"
1780652086.0410423,ACK_RECEIVED,4108,ACK
1780652086.0412426,SEND,4109,"DATA, attempt=1"
1780652086.0423331,ACK_RECEIVED,4109,ACK
1780652086.0425322,SEND,4110,"DATA, attempt=1"
1780652086.0434694,ACK_RECEIVED,4110,ACK
1780652086.043646,SEND,4111,"DATA, attempt=1"
1780652086.0443943,ACK_RECEIVED,4111,ACK
1780652086.0445619,SEND,4112,"DATA, attempt=1"
1780652086.0452075,ACK_RECEIVED,4112,ACK
1780652086.0453033,SEND,4113,"DATA, attempt=1"
1780652086.046258,ACK_RECEIVED,4113,ACK
